transaction_id,transaction_ts,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,channel,review_rating,promo_meta_json,is_returned,pre_tax_amount,tax_rate,tax_amount,total_amount
476,2024-11-03 14:34:00,5,164,24,2,14.36,0.05,MobilePay,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,27.28,0.04,1.09,28.37
477,2024-05-10 13:15:00,4,124,8,1,4.23,0.0,Card,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,4.23,0.04,0.17,4.4
478,2025-06-28 18:33:00,2,214,5,3,67.85,0.2,MobilePay,Online,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,162.84,0.1,16.28,179.12
479,2024-07-26 09:27:00,2,166,9,1,2.72,0.15,GiftCard,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,2.31,0.1,0.23,2.54
480,2025-09-15 09:14:00,5,67,55,3,18.2,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,54.6,0.07,3.82,58.42
481,2024-11-06 18:51:00,6,132,39,1,26.85,0.0,GiftCard,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,26.85,0.04,1.07,27.92
482,2025-07-26 18:56:00,7,168,8,2,4.94,0.0,Cash,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,9.88,0.04,0.4,10.28
483,2025-04-16 18:21:00,12,155,53,2,29.53,0.2,Card,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,47.25,0.07,3.31,50.56
484,2024-05-18 17:00:00,2,191,2,4,6.56,0.05,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,24.93,0.07,1.75,26.68
485,2024-04-26 20:40:00,11,127,41,1,39.08,0.0,Card,ClickAndCollect,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,39.08,0.0,0.0,39.08
486,2024-03-05 13:17:00,8,160,38,1,42.8,0.05,Cash,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,40.66,0.1,4.07,44.73
487,2025-03-24 10:44:00,5,150,28,1,53.5,0.0,Cash,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,53.5,0.1,5.35,58.85
488,2024-08-20 13:53:00,5,237,58,1,10.88,0.05,Cash,InStore,1.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,10.34,0.07,0.72,11.06
489,2024-11-26 16:52:00,3,144,23,3,28.94,0.0,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""None""}",0,86.82,0.07,6.08,92.9
490,2025-01-08 18:56:00,12,109,43,1,19.83,0.0,Card,InStore,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,19.83,0.1,1.98,21.81
491,2024-12-28 20:40:00,12,160,53,4,32.03,0.0,Card,InStore,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,128.12,0.07,8.97,137.09
492,2025-05-28 12:40:00,5,10,5,2,51.59,0.05,Cash,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,98.02,0.1,9.8,107.82
493,2024-11-29 18:44:00,10,213,51,1,7.9,0.0,Card,Online,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,7.9,0.04,0.32,8.22
494,2025-09-29 13:56:00,10,130,22,1,6.47,0.05,Cash,Online,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,6.15,0.1,0.62,6.77
495,2025-06-09 11:27:00,12,68,58,2,10.85,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,21.7,0.07,1.52,23.22
496,2025-05-05 18:23:00,4,50,11,3,2.05,0.05,Card,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""None""}",0,5.84,0.04,0.23,6.07
497,2024-03-21 17:29:00,8,16,57,2,28.48,0.05,Card,Online,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,54.11,0.0,0.0,54.11
498,2025-09-30 18:02:00,5,148,50,1,54.47,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,54.47,0.1,5.45,59.92
499,2024-09-06 14:15:00,8,10,3,2,38.83,0.05,GiftCard,ClickAndCollect,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,73.78,0.04,2.95,76.73
500,2025-08-26 20:10:00,10,154,32,2,35.71,0.15,Card,Online,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,60.71,0.1,6.07,66.78
501,2025-01-18 18:11:00,12,64,31,3,27.94,0.0,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,83.82,0.07,5.87,89.69
502,2024-07-13 12:29:00,10,34,55,4,20.64,0.0,Card,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,82.56,0.07,5.78,88.34
503,2024-05-21 09:50:00,6,123,51,3,8.94,0.0,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",1,26.82,0.04,1.07,27.89
504,2024-09-26 13:53:00,7,239,37,2,12.6,0.1,Cash,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,22.68,0.07,1.59,24.27
505,2025-02-11 19:03:00,10,192,7,1,49.49,0.0,Cash,Online,1.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,49.49,0.04,1.98,51.47
506,2025-01-29 20:53:00,6,185,24,1,12.53,0.0,Card,Online,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,12.53,0.04,0.5,13.03
507,2025-07-20 17:15:00,6,83,47,1,34.11,0.15,Cash,Online,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,28.99,0.07,2.03,31.02
508,2025-08-21 17:05:00,11,36,31,1,25.44,0.05,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,24.17,0.07,1.69,25.86
509,2024-04-21 19:30:00,4,7,22,4,7.89,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,31.56,0.1,3.16,34.72
510,2025-09-03 17:25:00,9,109,22,2,7.88,0.0,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,15.76,0.1,1.58,17.34
511,2025-02-18 11:38:00,2,135,7,2,48.31,0.15,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,82.13,0.04,3.29,85.42
512,2025-06-01 18:10:00,8,18,16,1,44.22,0.05,Cash,ClickAndCollect,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,42.01,0.07,2.94,44.95
513,2024-05-09 16:11:00,8,183,42,1,39.65,0.15,Cash,Online,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,33.7,0.07,2.36,36.06
514,2024-03-31 12:38:00,6,242,30,1,19.65,0.0,Card,Online,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,19.65,0.04,0.79,20.44
515,2024-07-19 19:53:00,2,158,45,2,52.22,0.0,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,104.44,0.04,4.18,108.62
516,2024-06-07 15:31:00,7,147,43,2,21.71,0.1,MobilePay,InStore,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,39.08,0.1,3.91,42.99
517,2024-04-06 13:17:00,11,132,37,2,13.19,0.0,MobilePay,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,26.38,0.07,1.85,28.23
518,2025-05-13 18:11:00,10,219,25,2,4.31,0.05,Card,Online,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,8.19,0.04,0.33,8.52
519,2024-04-15 12:36:00,4,14,4,1,57.01,0.0,Card,Online,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,57.01,0.04,2.28,59.29
520,2024-02-18 10:16:00,1,157,32,1,34.49,0.2,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,27.59,0.1,2.76,30.35
521,2024-03-19 18:46:00,3,164,23,1,27.52,0.0,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,27.52,0.07,1.93,29.45
522,2025-05-12 20:15:00,7,149,30,1,20.04,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,20.04,0.04,0.8,20.84
523,2025-07-29 20:02:00,11,224,11,1,1.93,0.0,MobilePay,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,1.93,0.04,0.08,2.01
524,2024-11-03 18:49:00,7,103,6,3,7.38,0.05,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,21.03,0.07,1.47,22.5
525,2024-01-26 17:30:00,5,70,55,1,20.44,0.15,Cash,InStore,5.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""None""}",0,17.37,0.07,1.22,18.59
526,2024-07-30 20:56:00,6,1,19,1,67.67,0.05,Card,InStore,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,64.29,0.07,4.5,68.79
527,2025-03-13 16:44:00,8,27,17,2,65.63,0.0,MobilePay,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,131.26,0.07,9.19,140.45
528,2024-06-29 10:23:00,1,168,2,5,7.42,0.1,MobilePay,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,33.39,0.07,2.34,35.73
529,2024-04-09 19:57:00,2,24,6,1,7.22,0.05,Cash,ClickAndCollect,,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,6.86,0.07,0.48,7.34
530,2025-07-30 16:41:00,10,23,22,3,7.02,0.0,GiftCard,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,21.06,0.1,2.11,23.17
531,2025-04-05 09:58:00,4,201,46,3,2.78,0.0,Cash,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,8.34,0.07,0.58,8.92
532,2024-05-24 16:52:00,5,47,26,3,43.78,0.15,Card,ClickAndCollect,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,111.64,0.04,4.47,116.11
533,2025-04-01 10:55:00,2,230,17,2,64.71,0.15,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,110.01,0.07,7.7,117.71
534,2024-06-03 14:59:00,3,209,30,1,20.57,0.15,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,17.48,0.04,0.7,18.18
535,2024-12-01 11:06:00,4,107,56,1,52.73,0.2,Cash,Online,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,42.18,0.07,2.95,45.13
536,2025-01-02 20:32:00,3,159,36,1,43.5,0.0,Card,InStore,5.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,43.5,0.07,3.05,46.55
537,2025-06-11 15:18:00,9,29,18,1,24.43,0.15,Card,Online,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,20.77,0.07,1.45,22.22
538,2025-03-20 20:59:00,12,207,56,2,58.26,0.05,Card,InStore,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,110.69,0.07,7.75,118.44
539,2025-08-10 11:08:00,10,43,37,2,13.33,0.2,GiftCard,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,21.33,0.07,1.49,22.82
540,2024-05-31 09:08:00,9,153,58,2,9.09,0.15,Card,InStore,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,15.45,0.07,1.08,16.53
541,2024-08-31 15:50:00,10,244,34,2,57.54,0.1,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,103.57,0.07,7.25,110.82
542,2025-03-16 12:01:00,2,55,34,3,52.91,0.0,Card,InStore,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,158.73,0.07,11.11,169.84
543,2025-09-30 15:02:00,10,132,58,1,10.33,0.0,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,10.33,0.07,0.72,11.05
544,2024-11-01 09:45:00,8,118,25,2,5.09,0.05,Card,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,9.67,0.04,0.39,10.06
545,2025-09-23 09:14:00,12,163,12,2,38.36,0.05,MobilePay,Online,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,72.88,0.07,5.1,77.98
546,2025-02-28 12:21:00,12,245,41,3,50.42,0.0,MobilePay,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,151.26,0.0,0.0,151.26
547,2024-08-20 20:16:00,10,40,50,1,53.11,0.1,Card,Online,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,47.8,0.1,4.78,52.58
548,2024-10-26 17:45:00,7,37,4,3,58.39,0.0,Card,Online,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,175.17,0.04,7.01,182.18
549,2025-09-16 14:24:00,8,119,44,1,16.89,0.0,Cash,Online,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,16.89,0.1,1.69,18.58
550,2024-12-23 14:18:00,4,74,32,2,34.78,0.0,MobilePay,ClickAndCollect,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,69.56,0.1,6.96,76.52
551,2025-09-12 13:13:00,3,210,22,3,8.41,0.2,Cash,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,20.18,0.1,2.02,22.2
552,2024-08-01 17:38:00,7,238,44,1,15.91,0.05,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,15.11,0.1,1.51,16.62
553,2025-04-27 11:07:00,6,227,55,2,19.21,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,38.42,0.07,2.69,41.11
554,2024-10-15 14:07:00,9,129,10,1,50.74,0.1,Card,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,45.67,0.1,4.57,50.24
555,2024-12-10 18:17:00,7,163,8,3,4.46,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,13.38,0.04,0.54,13.92
556,2025-04-29 16:47:00,1,108,17,2,61.56,0.0,Cash,Online,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,123.12,0.07,8.62,131.74
557,2024-12-30 17:46:00,3,141,47,2,36.88,0.15,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,62.7,0.07,4.39,67.09
558,2024-12-22 15:22:00,5,242,51,1,7.85,0.05,Card,ClickAndCollect,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,7.46,0.04,0.3,7.76
559,2025-09-06 09:22:00,8,22,5,1,58.07,0.2,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,46.46,0.1,4.65,51.11
560,2024-11-22 16:53:00,8,2,16,1,40.37,0.2,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,32.3,0.07,2.26,34.56
561,2025-01-20 17:34:00,3,18,7,2,46.34,0.1,MobilePay,InStore,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,83.41,0.04,3.34,86.75
562,2024-06-06 16:26:00,12,206,30,1,17.77,0.05,Card,ClickAndCollect,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,16.88,0.04,0.68,17.56
563,2024-07-05 15:53:00,8,198,58,2,9.42,0.1,MobilePay,ClickAndCollect,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,16.96,0.07,1.19,18.15
564,2024-11-15 10:25:00,12,126,51,2,6.88,0.2,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,11.01,0.04,0.44,11.45
565,2025-07-24 15:23:00,1,6,6,1,7.03,0.0,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,7.03,0.07,0.49,7.52
566,2024-07-28 19:25:00,6,60,12,1,45.56,0.0,MobilePay,InStore,,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,45.56,0.07,3.19,48.75
567,2024-05-13 11:19:00,8,134,52,1,8.93,0.0,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,8.93,0.07,0.63,9.56
568,2024-10-16 09:06:00,8,98,10,2,50.89,0.2,MobilePay,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,81.42,0.1,8.14,89.56
569,2024-06-24 13:55:00,4,211,24,2,12.28,0.2,MobilePay,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,19.65,0.04,0.79,20.44
570,2024-08-21 14:52:00,3,97,5,1,59.39,0.0,MobilePay,ClickAndCollect,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,59.39,0.1,5.94,65.33
571,2024-01-25 20:23:00,3,183,49,2,41.57,0.05,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,78.98,0.04,3.16,82.14
572,2024-09-29 12:15:00,7,168,48,4,45.0,0.0,MobilePay,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,180.0,0.07,12.6,192.6
573,2024-07-20 19:18:00,8,132,15,3,28.25,0.0,MobilePay,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,84.75,0.07,5.93,90.68
574,2025-01-14 09:14:00,8,111,47,2,35.68,0.0,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,71.36,0.07,5.0,76.36
575,2025-01-07 19:01:00,7,200,22,1,7.8,0.0,MobilePay,InStore,5.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""None""}",0,7.8,0.1,0.78,8.58
576,2024-11-19 12:08:00,10,236,25,1,4.26,0.0,Cash,InStore,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,4.26,0.04,0.17,4.43
577,2024-06-17 10:11:00,12,73,45,2,48.87,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,97.74,0.04,3.91,101.65
578,2025-05-11 09:06:00,7,125,23,4,21.39,0.0,Cash,Online,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,85.56,0.07,5.99,91.55
579,2024-06-24 14:39:00,1,129,40,2,51.84,0.15,MobilePay,InStore,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,88.13,0.07,6.17,94.3
580,2024-08-26 20:15:00,4,8,58,2,8.39,0.05,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,15.94,0.07,1.12,17.06
581,2024-09-28 18:40:00,4,186,7,4,45.46,0.15,Card,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,154.56,0.04,6.18,160.74
582,2025-05-26 09:18:00,11,241,16,1,33.36,0.0,GiftCard,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,33.36,0.07,2.34,35.7
583,2024-09-12 11:29:00,7,236,55,1,20.95,0.15,Card,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,17.81,0.07,1.25,19.06
584,2024-08-30 18:26:00,7,136,17,2,57.74,0.0,Card,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,115.48,0.07,8.08,123.56
585,2024-04-22 14:07:00,4,79,13,1,34.91,0.0,GiftCard,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,34.91,0.1,3.49,38.4
586,2024-05-18 19:13:00,12,59,38,1,50.83,0.1,MobilePay,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,45.75,0.1,4.58,50.33
587,2025-03-31 15:29:00,12,90,26,1,50.36,0.1,GiftCard,ClickAndCollect,5.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,45.32,0.04,1.81,47.13
588,2025-01-27 09:42:00,7,121,43,2,16.88,0.05,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,32.07,0.1,3.21,35.28
589,2025-01-27 17:11:00,2,84,35,1,36.62,0.0,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,36.62,0.04,1.46,38.08
590,2024-01-06 19:23:00,12,3,6,1,6.61,0.0,Card,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,6.61,0.07,0.46,7.07
591,2025-01-06 20:51:00,10,119,5,2,59.54,0.0,Cash,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,119.08,0.1,11.91,130.99
592,2024-11-19 17:21:00,11,3,32,1,35.42,0.0,Card,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,35.42,0.1,3.54,38.96
593,2024-07-22 12:31:00,5,100,31,1,25.04,0.05,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,23.79,0.07,1.67,25.46
594,2025-05-15 18:35:00,7,245,36,2,37.85,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,75.7,0.07,5.3,81.0
595,2024-08-14 12:24:00,10,88,48,2,36.57,0.1,Cash,ClickAndCollect,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,65.83,0.07,4.61,70.44
596,2025-04-25 20:38:00,2,246,2,1,5.61,0.0,Cash,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,5.61,0.07,0.39,6.0
597,2024-10-07 18:15:00,11,25,54,3,22.54,0.05,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,64.24,0.07,4.5,68.74
598,2025-08-30 19:26:00,2,192,52,2,10.35,0.0,Cash,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,20.7,0.07,1.45,22.15
599,2025-07-25 17:00:00,6,141,14,1,10.77,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,10.77,0.07,0.75,11.52
600,2025-08-30 16:17:00,7,126,48,4,37.79,0.0,MobilePay,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,151.16,0.07,10.58,161.74
601,2025-01-08 15:22:00,9,135,29,2,42.08,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,84.16,0.1,8.42,92.58
602,2024-12-28 18:15:00,10,199,32,2,38.6,0.05,Card,Online,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,73.34,0.1,7.33,80.67
603,2024-12-04 12:20:00,2,51,38,1,43.49,0.15,MobilePay,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,36.97,0.1,3.7,40.67
604,2025-09-09 13:22:00,12,4,42,1,39.48,0.15,Card,Online,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,33.56,0.07,2.35,35.91
605,2024-04-03 19:49:00,1,199,32,2,34.0,0.05,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,64.6,0.1,6.46,71.06
606,2025-04-25 15:11:00,2,86,43,3,19.91,0.05,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,56.74,0.1,5.67,62.41
607,2025-01-24 18:46:00,1,138,4,1,57.87,0.1,Card,Online,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,52.08,0.04,2.08,54.16
608,2025-05-05 17:40:00,3,205,17,1,56.19,0.05,Cash,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,53.38,0.07,3.74,57.12
